"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000AALP","ALPINE ARIZONA, AZ US","33.8417","-109.1222","2447.8","2018-07","26.5",",,,U","12.2",",,,U"
"USR0000CPCY","PINION CANYON COLORADO, CO US","37.9056","-104.0556","1633.7","2018-07","33.1",",,,U","17.2",",,,U"
"US1COEP0311","MONUMENT 1.4 NE, CO US","39.0835","-104.8387","2206.1","2018-07",,,,
"USS0005P04S","ELK CABIN, NM US","35.7","-105.81","2502.4","2018-07","24.5",",,,T","10.4",",,,T"
"USC00425377","MANILA, UT US","40.99","-109.7258","1948.6","2018-07","29.7",",,,7","13.7",",,,7"
"US1COHF0014","WALSENBURG 8.7 W, CO US","37.6491","-104.9336","2069.9","2018-07",,,,
"USC00054664","KREMMLING, CO US","40.0576","-106.368","2273.8","2018-07","29.0",",,,7","7.8",",,,7"
"US1COLR0370","FCL 4.7 SW, CO US","40.5438","-105.1597","1662.1","2018-07",,,,
"US1COWE0066","GREELEY 1.1 ENE, CO US","40.4297","-104.7256","1431.0","2018-07",,,,
"US1AZPM0294","ORO VALLEY 9.9 SW, AZ US","32.3069","-111.0981","744.6","2018-07",,,,
"US1AZPM0291","MARANA 5.4 NNW, AZ US","32.496","-111.2682","586.4","2018-07",,,,
"US1AZPM0292","TUCSON 12.3 NNW, AZ US","32.3758","-111.0205","758.6","2018-07",,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2018-07","33.0",",,,7","15.8",",,,7"
"USC00056832","RANGELY 1 E, CO US","40.0889","-108.7727","1608.4","2018-07","35.1","3,,,7","16.0","3,,,7"
"USR0000CCHE","CHEESEMAN COLORADO, CO US","39.1814","-105.2672","2286.0","2018-07","27.8",",,,U","13.5",",,,U"
"US1COHF0021","WALSENBURG 0.8 NW, CO US","37.6332","-104.7882","1912.9","2018-07",,,,
"US1COLR0371","RUSTIC 9.2 S, CO US","40.5663","-105.5875","2788.9","2018-07",,,,
"US1COLR0372","FCL 2.1 S, CO US","40.5468","-105.0944","1545.9","2018-07",,,,
"USC00427559","SALINA 24 E, UT US","38.91289","-111.41647","2304.3","2018-07","27.9",",,,7","13.9",",,,7"
"USR0000CCHN","CHAPIN COLORADO, CO US","37.1994","-108.4892","1885.8","2018-07","32.3",",,,U","16.8",",,,U"
"USR0000ROSE","ROSEBUD UTAH, UT US","41.6097","-113.5906","1520.0","2018-07","34.5",",,,U","16.9",",,,U"
"US1NMBR0205","ALBUQUERQUE 8.9 NW, NM US","35.2154","-106.7252","1647.1","2018-07",,,,
"US1NMBR0200","ALBUQUERQUE 1.6 E, NM US","35.1189","-106.5969","1574.0","2018-07",,,,
"US1AZPM0281","TUCSON 13.2 NW, AZ US","32.3273","-111.1075","704.4","2018-07",,,,
"USC00420928","BRIGHAM CITY WASTE PLANT, UT US","41.5239","-112.0436","1289.3","2018-07","34.1",",,,7","14.9",",,,7"
"US1COLG0060","STERLING 2.3 S, CO US","40.6183","-103.2157","1203.0","2018-07",,,,
"USS0005N24S","RIO SANTA BARBARA, NM US","36.07","-105.63","3250.4","2018-07","20.6",",,,T","9.9",",,,T"
"US1COLR0868","GLEN HAVEN 1.2 N, CO US","40.4666","-105.4275","2165.0","2018-07",,,,
"US1COLR0863","FORT COLLINS 1.1 WNW, CO US","40.5633","-105.0872","1522.8","2018-07",,,,
"US1COWE0446","MILLIKEN 2.7 NNW, CO US","40.353","-104.8703","0.0","2018-07",,,,
"USR0000FTOP","FLATTOP MOUNTAIN CLEVELAND 1, UT US","39.3375","-110.6","1865.4","2018-07","34.0",",,,U","20.0",",,,U"
"US1COWE0447","KERSEY 1.3 WSW, CO US","40.3802","-104.5842","1415.2","2018-07",,,,
"US1COWE0448","WINDSOR 1.0 SSE, CO US","40.4711","-104.9002","1462.1","2018-07",,,,
"US1COWE0441","EATON 1.8 SE, CO US","40.5088","-104.6825","1460.0","2018-07",,,,
"USC00428978","UTAH TEST RANGE, UT US","41.0498","-112.9367","1353.3","2018-07","35.7",",,,7","17.5",",,,7"
"US1COSG0033","HAXTUN 11.2 NE, CO US","40.7722","-102.5018","1208.8","2018-07",,,,
"US1COSG0032","JULESBURG 0.2 NNE, CO US","40.9899","-102.2634","1061.6","2018-07",,,,
"USC00051977","CRIPPLE CREEK 3 NNW, CO US","38.7955","-105.2004","2814.8","2018-07",,,,
"USC00027855","SHOW LOW AIRPORT, AZ US","34.2639","-110.0075","1954.1","2018-07","29.2",",,,7","12.4",",,,7"
"USC00291647","CHACO CANYON NATIONAL MON, NM US","36.0286","-107.9106","1881.8","2018-07","33.9","2,,,7","14.4","2,,,7"
"US1COTL0028","WOODLAND PARK 1.1 NNW, CO US","39.0087","-105.0629","2553.3","2018-07",,,,
"US1COAU0033","PAGOSA SPRINGS 8.8 W, CO US","37.25","-107.1762","2179.3","2018-07",,,,
"USS0005N23S","SHUREE, NM US","36.79","-105.24","3078.5","2018-07",,,,
"USC00051964","CRESTONE 2 SE, CO US","37.9806","-105.6897","2439.6","2018-07","29.0",",,,7","10.5",",,,7"
"USR0000AMOS","MOSS BASIN ARIZONA, AZ US","35.0336","-113.8925","1804.4","2018-07","30.8",",,,U","17.1",",,,U"
"US1AZMR0352","TEMPE 4.0 SW, AZ US","33.3707","-111.9503","366.7","2018-07",,,,
"US1COLG0059","STERLING 1.5 SSE, CO US","40.6309","-103.2047","1200.0","2018-07",,,,
"US1AZMR0357","GILBERT 9.1 SSE, AZ US","33.2204","-111.749","0.0","2018-07",,,,
"USC00425477","MARYSVALE, UT US","38.44923","-112.22398","1781.6","2018-07","32.8",",,,7","12.1",",,,7"
"USC00052816","FAIRPLAY S PARK RD, CO US","39.2219","-105.9936","3046.5","2018-07","23.3",",,,7","6.3",",,,7"
"US1NMSR0017","TRUTH OR CONSEQUENCES 13.2 ENE, NM US","33.2203","-107.0435","1462.1","2018-07",,,,
"USC00023009","FLAGSTAFF 4 SW, AZ US","35.1611","-111.7311","2171.7","2018-07","27.9",",,,7","9.8",",,,7"
"USC00026513","PICACHO 8 SE, AZ US","32.6463","-111.4017","603.8","2018-07","40.3","2,,,7","26.1","3,,,7"
"US1COTL0016","CRIPPLE CREEK 5.1 NW, CO US","38.8071","-105.2311","2593.2","2018-07",,,,
"US1COAU0030","PAGOSA SPRINGS 4.9 W, CO US","37.2587","-107.1069","2286.0","2018-07",,,,
"US1COTL0019","FLORISSANT 5.0 N, CO US","39.0025","-105.2932","2912.1","2018-07",,,,
"US1COLR0845","WINDSOR 3.8 WSW, CO US","40.4721","-104.9772","1508.5","2018-07",,,,
"US1COWE0428","GREELEY 2.4 WSW, CO US","40.4034","-104.7833","1486.8","2018-07",,,,
"USC00057296","RUSTIC 9 WSW, CO US","40.7022","-105.7106","2347.0","2018-07","25.2","1,,,7","8.5","1,,,7"
"US1CODG0149","PARKER 5.2 SE, CO US","39.4506","-104.7038","1963.5","2018-07",,,,
"USC00051996","CROOK, CO US","40.86","-102.803","1130.5","2018-07","32.1",",,,7","15.4",",,,7"
"US1AZMR0384","SCOTTSDALE 9.3 NE, AZ US","33.5919","-111.7731","560.5","2018-07",,,,
"US1COWE0424","GREELEY 1.7 ESE, CO US","40.4121","-104.714","1453.6","2018-07",,,,
"US1CODG0145","CASTLE ROCK 2.9 WNW, CO US","39.3911","-104.9038","1913.8","2018-07",,,,
"US1CODG0146","PARKER 2.1 WNW, CO US","39.5194","-104.8013","1805.6","2018-07",,,,
"US1NMSR0045","HILLSBORO 0.6 WSW, NM US","32.9188","-107.5772","1614.2","2018-07",,,,
"USR0000AMOL","MORMON LAKE ARIZONA, AZ US","34.9067","-111.445","2255.5","2018-07","27.5",",,,U","11.8",",,,U"
"US1NMSR0046","HILLSBORO 0.3 WSW, NM US","32.9192","-107.5711","1607.2","2018-07",,,,
"US1NMSR0047","KINGSTON, NM US","32.9163","-107.7087","1917.8","2018-07",,,,
"US1AZMR0387","SCOTTSDALE 8.0 N, AZ US","33.6159","-111.8861","444.4","2018-07",,,,
"US1AZMR0386","GILBERT 3.9 SE, AZ US","33.3123","-111.7307","392.6","2018-07",,,,
"USC00022140","CORONADO NATIONAL MEMORIAL HDQTRS, AZ US","31.3455","-110.2541","1597.8","2018-07","32.1",",,,7","18.3",",,,7"
"US1COLR0849","FORT COLLINS 0.9 N, CO US","40.569","-105.07","1520.6","2018-07",,,,
"US1COLR0854","LOVELAND 2.3 NW, CO US","40.4424","-105.103","1551.7","2018-07",,,,
"USC00291630","CERRO, NM US","36.7408","-105.5955","2331.7","2018-07","31.1",",,,7","10.2",",,,7"
"US1CODG0158","PARKER 2.0 WSW, CO US","39.4984","-104.7988","1836.4","2018-07",,,,
"US1AZMR0372","CAVE CREEK 9.4 WSW, AZ US","33.8006","-112.1099","543.2","2018-07",,,,
"US1AZMR0373","MESA 4.7 ENE, AZ US","33.4412","-111.7417","408.1","2018-07",,,,
"USC00428973","UTAH LAKE LEHI, UT US","40.3603","-111.8972","1373.1","2018-07","35.0",",,,7","16.3",",,,7"
"US1NMSR0030","HILLSBORO 0.1 ESE, NM US","32.9203","-107.5657","1605.1","2018-07",,,,
"USS0011J12S","FARMINGTON LOWER, UT US","40.97","-111.81","2066.2","2018-07","26.6",",,,T","11.3",",,,T"
"US1COWE0430","GREELEY 2.0 E, CO US","40.4217","-104.7057","1427.4","2018-07",,,,
"US1NMSR0034","ELEPHANT BUTTE 1.4 NE, NM US","33.2016","-107.2046","1374.3","2018-07",,,,
"US1CODG0162","FRANKTOWN 2.1 ENE, CO US","39.3872","-104.7127","1983.3","2018-07",,,,
"US1AZMR0379","GLENDALE 2.5 ENE, AZ US","33.5486","-112.1425","363.9","2018-07",,,,
"US1COTL0031","FLORISSANT 4.8 NNE, CO US","38.9944","-105.265","2698.4","2018-07",,,,
"US1COWE0433","GREELEY 4.7 SSW, CO US","40.3547","-104.7638","1432.0","2018-07",,,,
"USC00021282","CAREFREE, AZ US","33.8161","-111.9019","771.1","2018-07","41.0","3,,,7","25.8","3,,,7"
"US1COGR0074","GRANBY 1.2 N, CO US","40.1062","-105.9388","2415.5","2018-07",,,,
"US1COGR0073","GRANBY 7.7 N, CO US","40.1997","-105.9258","2609.7","2018-07",,,,
"USR0000AQUA","AQUA CANYON BRYCE CANYON NP., UT US","37.5222","-112.2711","2438.4","2018-07","25.4",",,,U","13.8",",,,U"
"US1COJK0028","WALDEN 18.0 NNW, CO US","40.9763","-106.3942","2449.7","2018-07",,,,
"USC00299569","WASTE ISOLT N PILOT PLANT, NM US","32.3779","-103.7987","1039.7","2018-07","36.6",",,,7","21.4",",,,7"
"US1COKC0080","BURLINGTON 8.4 NNE, CO US","39.4166","-102.2036","1232.0","2018-07",,,,
"USS0009S11S","HANNAGAN MEADOWS, AZ US","33.65","-109.31","2749.3","2018-07","22.5",",,,T","9.9",",,,T"
"US1CODG0165","HIGHLANDS RANCH 1.1 ENE, CO US","39.5616","-104.9503","1763.9","2018-07",,,,
"US1CODG0167","SEDALIA 6.8 S, CO US","39.3315","-104.9611","1919.0","2018-07",,,,
"USC00424100","HOVENWEEP NATIONAL MONUMENT, UT US","37.3858","-109.075","1597.2","2018-07","36.9","2,,,7","18.1","2,,,7"
"USC00423254","GOBLIN VALLEY STATE PARK, UT US","38.5777","-110.7077","1521.0","2018-07","36.3","4,,,7","18.8","4,,,7"
"USC00297386","RESERVE RANGER STATION, NM US","33.7158","-108.7769","1782.2","2018-07",,,,
"US1COWE0485","FORT LUPTON 1.2 SSW, CO US","40.0684","-104.8125","1501.7","2018-07",,,,
"US1CODG0174","CASTLE ROCK 4.6 NNW, CO US","39.4429","-104.874","1954.7","2018-07",,,,
"US1COWE0003","GREELEY 3.9 ENE, CO US","40.4505","-104.6799","1428.9","2018-07",,,,
"USC00051539","CHERAW 1 N, CO US","38.115","-103.51","1264.0","2018-07","33.4",",,,7","16.8",",,,7"
"USC00427606","SALT LAKE TRIAD CENTER, UT US","40.7708","-111.8963","1304.5","2018-07",,,,
"USC00296061","NAVAJO DAM, NM US","36.8047","-107.6213","1758.7","2018-07",,,,
"USC00025635","MONTEZUMA CASTLE NM, AZ US","34.6105","-111.838","969.3","2018-07","39.4","2,,,7","19.1","1,,,7"
"US1COJK0031","GOULD 0.5 W, CO US","40.5213","-106.0294","2731.3","2018-07",,,,
"US1CODN0025","DENVER 2.1 ESE, CO US","39.7264","-104.9489","1645.9","2018-07",,,,
"US1COLR0433","LIVERMORE 3.8 S, CO US","40.7398","-105.2118","2062.9","2018-07",,,,
"USC00058157","TACONY 13 SE, CO US","38.3421","-104.0567","1488.0","2018-07","33.8",",,,7","15.6",",,,7"
"US1NMSR0050","TRUTH OR CONSEQUENCES 0.5 ENE, NM US","33.1382","-107.2393","1325.9","2018-07",,,,
"US1CODG0176","HIGHLANDS RANCH 0.6 SSE, CO US","39.5462","-104.9655","1760.5","2018-07",,,,
"US1CODG0178","HIGHLANDS RANCH 2.5 SSW, CO US","39.5219","-104.9918","1779.4","2018-07",,,,
"US1NMSR0054","TRUTH OR CONSEQUENCES 12.0 ESE, NM US","33.0736","-107.0538","1456.0","2018-07",,,,
"US1NMSR0055","LARSON, NM US","33.2422","-107.0733","0.0","2018-07",,,,
"USS0006M17S","WOLF CREEK SUMMIT, CO US","37.48","-106.8","3352.8","2018-07",,,,
"US1NMSR0058","WINSTON 1.8 SSW, NM US","33.322","-107.6582","1876.7","2018-07",,,,
"USC00051528","CHEESMAN, CO US","39.2202","-105.2783","2097.0","2018-07","29.4",",,,7","12.4",",,,7"
"US1AZMR0398","EL MIRAGE 1.6 S, AZ US","33.5878","-112.324","338.3","2018-07",,,,
"US1CODG0180","CASTLE ROCK 8.9 NNW, CO US","39.4982","-104.8909","1906.8","2018-07",,,,
"USS0011R06S","BAKER BUTTE, AZ US","34.46","-111.41","2225.0","2018-07","27.1",",,,T","15.2",",,,T"
"US1COWE0495","JOHNSTOWN 1.9 W, CO US","40.3399","-104.9468","1510.6","2018-07",,,,
"USC00023448","GISELA, AZ US","34.1111","-111.2758","883.9","2018-07",,,,
"US1UTWB0003","WEST WEBER 1.0 ESE, UT US","41.2435","-112.0637","1294.8","2018-07",,,,
"USS0010J30S","BROWN DUCK, UT US","40.58","-110.59","3230.9","2018-07","21.8",",,,T","8.0",",,,T"
"US1UTWB0001","WEST HAVEN 2.0 SW, UT US","41.1848","-112.0901","1292.0","2018-07",,,,
"US1COGR0052","PARSHALL 3.0 NNW, CO US","40.0911","-106.2","2405.8","2018-07",,,,
"US1CODN0016","DENVER 5.2 S, CO US","39.6656","-104.9657","1645.9","2018-07",,,,
"US1COEG0037","CARBONDALE 5.7 E, CO US","39.4034","-107.1066","1958.9","2018-07",,,,
"US1COGR0053","TABERNASH 1.9 NW, CO US","40.0015","-105.8725","2611.5","2018-07",,,,
"US1UTWB0007","EDEN 0.3 W, UT US","41.3002","-111.8253","1507.8","2018-07",,,,
"US1COAU0026","PAGOSA SPRINGS 1.6 SSW, CO US","37.248","-107.0293","2255.8","2018-07",,,,
"USC00425892","MOUNTAIN DELL DAM, UT US","40.74853","-111.72323","1652.0","2018-07","33.6",",,,7","14.5",",,,7"
"US1AZPM0339","TUCSON 9.9 WNW, AZ US","32.2841","-111.0709","736.7","2018-07",,,,
"US1COLG0049","STERLING 1.5 S, CO US","40.629","-103.209","1200.3","2018-07",,,,
"USC00422385","ECHO DAM, UT US","40.96554","-111.4336","1667.3","2018-07","33.6",",,,7","12.7",",,,7"
"USC00022109","CORDES, AZ US","34.305","-112.165","1149.4","2018-07","35.3",",,,7","19.8",",,,7"
"US1CODG0196","PARKER 2.1 E, CO US","39.504","-104.7253","1887.9","2018-07",,,,
"US1AZPM0338","TUCSON 8.5 ESE, AZ US","32.1676","-110.788","840.9","2018-07",,,,
"USC00425402","MANTI, UT US","39.25826","-111.6307","1749.6","2018-07","33.3",",,,7","15.7",",,,7"
"USS0006N03S","CHAMITA, NM US","36.96","-106.66","2560.3","2018-07",,,,
"US1AZPM0332","SAHUARITA 10.0 WNW, AZ US","31.9871","-111.1153","1094.2","2018-07",,,,
"US1AZPM0333","SAHUARITA 9.1 E, AZ US","31.9497","-110.795","1000.7","2018-07",,,,
"USS0011R05S","HAPPY JACK, AZ US","34.75","-111.41","2325.6","2018-07","26.8",",,,T","13.4",",,,T"
"USC00425406","MANTI RADIO KMTI, UT US","39.27287","-111.65815","1675.8","2018-07","33.6",",,,7","11.6",",,,7"
"USC00024761","LAKE HAVASU CITY, AZ US","34.5031","-114.3604","136.9","2018-07","43.0",",,,7","29.6",",,,7"
"US1NMSN0099","SANDIA PARK 5.0 NNE, NM US","35.2287","-106.3204","2016.3","2018-07",,,,
"US1UTWB0018","NORTH OGDEN 1.2 S, UT US","41.2939","-111.958","1338.7","2018-07",,,,
"US1COLR0412","FORT COLLINS 2.9 NW, CO US","40.5968","-105.1329","1558.1","2018-07",,,,
"US1COLR0897","LIVERMORE 9.9 WSW, CO US","40.7206","-105.415","2303.4","2018-07",,,,
"USC00050214","ALTENBERN, CO US","39.4992","-108.3809","1718.2","2018-07","34.7",",,,7","12.5",",,,7"
"US1NMSN0091","SANDIA PARK 4.2 NNE, NM US","35.2219","-106.3301","2008.9","2018-07",,,,
"US1AZPM0329","ORO VALLEY 3.4 WSW, AZ US","32.3719","-111.0138","725.1","2018-07",,,,
"US1UTUN0011","NAPLES 2.8 SSE, UT US","40.396","-109.463","1564.2","2018-07",,,,
"US1AZPM0328","TUCSON 5.1 NE, AZ US","32.2723","-110.8583","767.2","2018-07",,,,
"US1UTUN0012","JENSEN 0.4 WSW, UT US","40.3685","-109.3525","1453.3","2018-07",,,,
"US1AZPM0327","SOUTH TUCSON 9.8 W, AZ US","32.1829","-111.1271","769.9","2018-07",,,,
"USS0006N04S","BATEMAN, NM US","36.51","-106.32","2834.6","2018-07","24.1",",,,T","10.1",",,,T"
"US1AZPM0326","VAIL 2.0 SSE, AZ US","31.9736","-110.6897","1094.5","2018-07",,,,
"USC00422389","EDEN LIBERTY, UT US","41.3436","-111.8496","1583.4","2018-07","33.3",",,,7","12.6",",,,7"
"USC00058184","TAYLOR PARK, CO US","38.8183","-106.6086","2797.8","2018-07","24.4",",,,7","6.3",",,,7"
"US1AZPM0321","TUCSON 7.1 ENE, AZ US","32.2415","-110.8013","783.9","2018-07",,,,
"US1AZPM0323","GREEN VALLEY 1.5 NW, AZ US","31.8752","-111.0091","928.7","2018-07",,,,
"USC00021248","CANYON DE CHELLY, AZ US","36.1533","-109.5394","1709.9","2018-07","36.1",",,,7","16.7",",,,7"
"US1AZPM0322","CATALINA 1.6 S, AZ US","32.4776","-110.9172","935.1","2018-07",,,,
"USC00026132","ORGAN PIPE CACTUS NM, AZ US","31.9555","-112.8002","511.5","2018-07","40.4","1,,,7","25.1","1,,,7"
"US1NMSN0086","RIO RANCHO 1.8 ESE, NM US","35.2601","-106.6337","1574.9","2018-07",,,,
"USS0005J28S","BLACK MOUNTAIN, CO US","40.89","-105.66","2718.8","2018-07","23.3",",,,T","7.7",",,,T"
"US1NMSN0089","JEMEZ PUEBLO 5.7 NNW, NM US","35.6952","-106.7553","1800.8","2018-07",,,,
"US1COGN0018","CRESTED BUTTE 6.2 N, CO US","38.9603","-106.9908","2927.9","2018-07",,,,
"USR0000MUDS","MUD SPRING EUREKA 13 SW UTAH, UT US","39.7986","-112.2722","1755.6","2018-07","33.7",",,,U","16.5",",,,U"
"US1NMSN0080","RIO RANCHO 2.1 ENE, NM US","35.2891","-106.6286","1618.5","2018-07",,,,
"US1AZPM0318","VALENCIA WEST 1.1 E, AZ US","32.1297","-111.1299","758.6","2018-07",,,,
"US1NMSN0082","RIO RANCHO 2.0 WSW, NM US","35.2634","-106.6934","1680.7","2018-07",,,,
"US1AZPM0313","SAHUARITA 3.0 WSW, AZ US","31.934","-110.9977","896.4","2018-07",,,,
"US1AZPM0315","TUCSON 12.6 WSW, AZ US","32.1655","-111.126","751.3","2018-07",,,,
"US1AZPM0311","GREEN VALLEY 1.1 NW, AZ US","31.8673","-111.0056","915.6","2018-07",,,,
"USC00293428","GALLUP SAND AND GRAVEL, NM US","35.5282","-108.7031","2004.7","2018-07","31.3",",,,7","15.2",",,,7"
"USR0000BUES","BUES CANYON UTAH, UT US","41.15","-111.9167","1554.5","2018-07","34.5",",,,U","20.5",",,,U"
"USC00029634","YOUNGTOWN, AZ US","33.595","-112.3014","345.9","2018-07","41.0",",,,7","27.5",",,,7"
"USS0006J09S","RABBIT EARS, CO US","40.37","-106.74","2865.1","2018-07","23.8",",,,T","9.1",",,,T"
"USC00291252","BUCKHORN, NM US","33.0389","-108.7135","1464.0","2018-07",,,,
"USC00292100","CORRALES, NM US","35.2488","-106.595","1531.9","2018-07","33.5",",,,7","16.6",",,,7"
"US1NMSN0076","CORRALES 1.3 ENE, NM US","35.2416","-106.5977","1531.9","2018-07",,,,
"USR0000ARAG","ARAGONITE UTAH, UT US","40.5983","-113.0217","1533.1","2018-07","34.8",",,,U","22.0",",,,U"
"US1COAR0240","LITTLETON 2.0 ENE, CO US","39.609","-104.9822","1667.9","2018-07",,,,
"USS0005J27S","LONG DRAW RESV, CO US","40.51","-105.77","3041.9","2018-07","21.9",",,,T","2.8",",,,T"
"US1NMSN0079","RIO RANCHO 5.6 NE, NM US","35.335","-106.5965","1626.7","2018-07",,,,
"USC00055484","MEEKER, CO US","40.0358","-107.9058","1898.6","2018-07","31.2",",,,7","7.9",",,,7"
"USC00058992","WEATHER FORECAST OFFICE PUEBLO, CO US","38.2798","-104.5215","1418.2","2018-07","33.8",",,,7","17.1",",,,7"
"USC00058995","WHEAT RIDGE 2, CO US","39.7749","-105.117","1645.3","2018-07","31.6",",,,7","14.5",",,,7"
"US1NMSN0070","RIO RANCHO 2.2 SSE, NM US","35.2455","-106.6433","1608.1","2018-07",,,,
"US1AZPM0305","TUCSON 11.5 NW, AZ US","32.3539","-111.0381","728.8","2018-07",,,,
"US1AZPM0304","TUCSON 10.8 E, AZ US","32.2277","-110.7355","833.3","2018-07",,,,
"USC00026117","ORACLE STATE PARK, AZ US","32.61","-110.7317","1400.6","2018-07","34.9",",,,7","18.4",",,,7"
"US1COAR0245","DENVER 5.1 SSE, CO US","39.6615","-104.9207","1680.4","2018-07",,,,
"USC00295617","MELROSE, NM US","34.4277","-103.625","1401.8","2018-07","33.6","2,,,7","17.9","2,,,7"
"US1COAR0249","AURORA 5.7 E, CO US","39.6879","-104.7063","1717.9","2018-07",,,,
"USR0000BUCF","BUCK FLAT ESCALANTE 10 NW UTA, UT US","37.9033","-111.6914","2438.4","2018-07","28.8",",,,U","14.7",",,,U"
"US1NMSN0066","RIO RANCHO 4.7 NE, NM US","35.3133","-106.5924","1590.4","2018-07",,,,
"USC00290377","AMISTAD 5 SSW, NM US","35.8741","-103.1819","1354.8","2018-07","33.0",",,,7","16.6",",,,7"
"US1NMSN0069","RIO RANCHO 2.3 SW, NM US","35.253","-106.6915","1664.8","2018-07",,,,
"US1COGN0039","PARLIN 2.7 ESE, CO US","38.4843","-106.6742","2439.6","2018-07",,,,
"USC00421008","BRYCE CANYON NATIONAL PARK HQRS, UT US","37.64051","-112.1701","2412.5","2018-07","27.0",",,,7","11.4",",,,7"
"USC00020808","BLACK RIVER PUMPS, AZ US","33.4783","-109.7516","1848.6","2018-07","31.4",",,,7","12.8",",,,7"
"US1NMSN0062","RIO RANCHO 3.0 WSW, NM US","35.2643","-106.713","1724.6","2018-07",,,,
"USC00027435","SAINT JOHNS, AZ US","34.5172","-109.4028","1764.8","2018-07","33.3",",,,7","16.6",",,,7"
"US1COAR0259","AURORA 4.0 SSE, CO US","39.649","-104.7758","1725.5","2018-07",,,,
"US1COBO0322","NEDERLAND 0.4 WNW, CO US","39.966","-105.5125","2450.6","2018-07",,,,
"US1NMSN0052","RIO RANCHO 1.5 ENE, NM US","35.2814","-106.6361","1610.9","2018-07",,,,
"US1COBO0338","NIWOT 0.7 NNW, CO US","40.1043","-105.1605","1547.8","2018-07",,,,
"US1NMSN0053","RIO RANCHO 4.5 ENE, NM US","35.2972","-106.5854","1557.5","2018-07",,,,
"USC00294742","LAKE MALOYA, NM US","36.9825","-104.3752","2255.5","2018-07","26.5",",,,7","9.6",",,,7"
"US1NMSN0054","RIO RANCHO 2.5 E, NM US","35.2698","-106.6164","1567.9","2018-07",,,,
"USS0011K05S","HUNTINGTON HORSE, UT US","39.61","-111.3","2943.5","2018-07","21.7",",,,T","11.8",",,,T"
"US1COAR0262","AURORA 2.1 W, CO US","39.6942","-104.8525","1684.0","2018-07",,,,
"USC00054172","HUGO 1 NW, CO US","39.1438","-103.4897","1531.6","2018-07","31.6",",,,7","14.1",",,,7"
"USC00055020","LIMON HASS RANCH, CO US","39.0036","-103.7391","1677.6","2018-07",,,,
"USC00057200","ROSITA, CO US","38.09353","-105.34857","2667.0","2018-07",,,,
"USC00420168","ANGLE, UT US","38.2486","-111.9608","1953.8","2018-07","30.3",",,,7","9.9",",,,7"
"US1COGN0041","GUNNISON 0.8 NNW, CO US","38.5402","-106.9238","2345.1","2018-07",,,,
"US1COGN0040","GUNNISON 6.6 N, CO US","38.6391","-106.9408","2420.4","2018-07",,,,
"USC00055025","LINDON 5 WNW, CO US","39.7555","-103.4986","1478.6","2018-07","33.9",",,,7","14.9",",,,7"
"USC00421020","BULLFROG BASIN, UT US","37.53","-110.7203","1164.9","2018-07","39.4",",,,7","23.6",",,,7"
"US1COGN0050","MARBLE 0.5 NNW, CO US","39.0791","-107.1906","2564.9","2018-07",,,,
"US1COAR0266","AURORA 4.5 SE, CO US","39.647","-104.7624","1748.6","2018-07",,,,
"USC00426708","PARTOUN, UT US","39.6309","-113.8858","1456.9","2018-07","35.7",",,,7","15.6",",,,7"
"US1COJK0023","WALDEN 16.3 WSW, CO US","40.6589","-106.5781","2658.5","2018-07",,,,
"US1COLR0825","FORT COLLINS 2.4 NNW, CO US","40.5872","-105.0863","1525.8","2018-07",,,,
"US1NMSN0043","RIO RANCHO 3.5 W, NM US","35.2823","-106.7207","1736.4","2018-07",,,,
"US1COWE0409","NUNN 6.5 NE, CO US","40.765","-104.6864","1590.4","2018-07",,,,
"US1NMSN0045","PLACITAS 3.8 ENE, NM US","35.3344","-106.4014","1857.1","2018-07",,,,
"USR0000NORW","NORWAY KAMAS 10 W UTAH, UT US","40.6517","-111.0519","2523.7","2018-07","27.4",",,,U","10.2",",,,U"
"USC00051932","CRAIG 4 SW, CO US","40.45155","-107.5906","1980.0","2018-07","32.1","1,,,7","11.7","2,,,7"
"USS0007M36S","WEMINUCHE CREEK, CO US","37.52","-107.32","3273.6","2018-07","21.2",",,,T","8.5",",,,T"
"USC00299165","TULAROSA, NM US","33.0719","-106.0412","1347.8","2018-07","33.9","3,,,7","19.6","3,,,7"
"US1NMTS0037","ARROYO HONDO 8.6 SW, NM US","36.467","-105.7976","2197.3","2018-07",,,,
"US1AZMR0326","PHOENIX 6.3 SSW, AZ US","33.3504","-112.0945","399.6","2018-07",,,,
"USC00422798","FERRON, UT US","39.0875","-111.1325","1805.3","2018-07","33.3","1,,,7","17.6","1,,,7"
"USR0000AMUS","MUSIC MOUNTAIN ARIZONA, AZ US","35.6147","-113.7939","1652.0","2018-07","33.8",",,,U","18.9",",,,U"
"US1COBO0342","LOUISVILLE 1.2 NNW, CO US","39.9837","-105.1492","1677.0","2018-07",,,,
"USC00425826","MORGAN, UT US","41.05738","-111.68945","1554.5","2018-07","34.9",",,,7","12.5",",,,7"
"USS0006J05S","WILLOW CREEK PASS, CO US","40.35","-106.09","2907.8","2018-07","22.6",",,,T","4.3",",,,T"
